"","date","hour","Node","LMP","gross_load","source","datetime"
"309",2014-01-06,9,"BGE",34.85,7828.94,"model: ORDC",2014-01-06 09:00:00
"310",2014-01-06,10,"BGE",35.86,7947.16,"model: ORDC",2014-01-06 10:00:00
"311",2014-01-06,11,"BGE",38.56,8154.22,"model: ORDC",2014-01-06 11:00:00
"312",2014-01-06,12,"BGE",39.52,8315.25,"model: ORDC",2014-01-06 12:00:00
"313",2014-01-06,13,"BGE",40.03,8205.31,"model: ORDC",2014-01-06 13:00:00
"314",2014-01-06,14,"BGE",41.22,8111.64,"model: ORDC",2014-01-06 14:00:00
"315",2014-01-06,15,"BGE",39.56,8016.32,"model: ORDC",2014-01-06 15:00:00
"316",2014-01-06,16,"BGE",41.52,8169.88,"model: ORDC",2014-01-06 16:00:00
"317",2014-01-06,17,"BGE",43.82,8704.57,"model: ORDC",2014-01-06 17:00:00
"318",2014-01-06,18,"BGE",56.76,9557.37,"model: ORDC",2014-01-06 18:00:00
"319",2014-01-06,19,"BGE",61.76,9970.26,"model: ORDC",2014-01-06 19:00:00
"320",2014-01-06,20,"BGE",62.6,10241.65,"model: ORDC",2014-01-06 20:00:00
"321",2014-01-06,21,"BGE",65.9,10380.02,"model: ORDC",2014-01-06 21:00:00
"322",2014-01-06,22,"BGE",62.3,10487.54,"model: ORDC",2014-01-06 22:00:00
"323",2014-01-06,23,"BGE",55.78,10281.07,"model: ORDC",2014-01-06 23:00:00
"324",2014-01-06,24,"BGE",51.51,10073.05,"model: ORDC",2014-01-07 00:00:00
"325",2014-01-06,25,"BGE",54.64,10021.94,"model: ORDC",NA
"326",2014-01-06,26,"BGE",50.23,10102.45,"model: ORDC",NA
"327",2014-01-06,27,"BGE",51.77,10191.1,"model: ORDC",NA
"328",2014-01-06,28,"BGE",55.94,10376.35,"model: ORDC",NA
"329",2014-01-06,29,"BGE",58.53,10672.92,"model: ORDC",NA
"330",2014-01-06,30,"BGE",67.88,11325.45,"model: ORDC",NA
"331",2014-01-06,1,"EAST",24.1,13567.19,"model: ORDC",2014-01-06 01:00:00
"332",2014-01-06,2,"EAST",23.98,12941.82,"model: ORDC",2014-01-06 02:00:00
"333",2014-01-06,3,"EAST",23.88,12504.64,"model: ORDC",2014-01-06 03:00:00
"334",2014-01-06,4,"EAST",23.95,12373.52,"model: ORDC",2014-01-06 04:00:00
"335",2014-01-06,5,"EAST",24.09,12535.56,"model: ORDC",2014-01-06 05:00:00
"336",2014-01-06,6,"EAST",24.83,13497,"model: ORDC",2014-01-06 06:00:00
"337",2014-01-06,7,"EAST",26.29,15053.75,"model: ORDC",2014-01-06 07:00:00
"338",2014-01-06,8,"EAST",32.18,16078.73,"model: ORDC",2014-01-06 08:00:00
"339",2014-01-06,9,"EAST",34.85,16217.79,"model: ORDC",2014-01-06 09:00:00
"340",2014-01-06,10,"EAST",35.86,16400.72,"model: ORDC",2014-01-06 10:00:00
"341",2014-01-06,11,"EAST",38.56,16608.2,"model: ORDC",2014-01-06 11:00:00
"342",2014-01-06,12,"EAST",39.52,16904.73,"model: ORDC",2014-01-06 12:00:00
"343",2014-01-06,13,"EAST",40.03,17164.28,"model: ORDC",2014-01-06 13:00:00
"344",2014-01-06,14,"EAST",41.22,17098.21,"model: ORDC",2014-01-06 14:00:00
"345",2014-01-06,15,"EAST",39.56,16901.88,"model: ORDC",2014-01-06 15:00:00
"346",2014-01-06,16,"EAST",41.52,17020.08,"model: ORDC",2014-01-06 16:00:00
"347",2014-01-06,17,"EAST",43.82,18006,"model: ORDC",2014-01-06 17:00:00
"348",2014-01-06,18,"EAST",60.56,19686.53,"model: ORDC",2014-01-06 18:00:00
"349",2014-01-06,19,"EAST",113.28,20009.62,"model: ORDC",2014-01-06 19:00:00
"350",2014-01-06,20,"EAST",62.6,19920.39,"model: ORDC",2014-01-06 20:00:00
"351",2014-01-06,21,"EAST",65.9,19532.46,"model: ORDC",2014-01-06 21:00:00
"352",2014-01-06,22,"EAST",62.3,19218.75,"model: ORDC",2014-01-06 22:00:00
"353",2014-01-06,23,"EAST",55.78,18420.17,"model: ORDC",2014-01-06 23:00:00
"354",2014-01-06,24,"EAST",51.51,17691.67,"model: ORDC",2014-01-07 00:00:00
"355",2014-01-06,25,"EAST",54.64,17327.5,"model: ORDC",NA
"356",2014-01-06,26,"EAST",50.23,17142.6,"model: ORDC",NA
"357",2014-01-06,27,"EAST",51.77,17259.74,"model: ORDC",NA
"358",2014-01-06,28,"EAST",55.94,17458.99,"model: ORDC",NA
"359",2014-01-06,29,"EAST",58.53,17981.33,"model: ORDC",NA
"360",2014-01-06,30,"EAST",68.59,19120.58,"model: ORDC",NA
"361",2014-01-06,1,"PPL",26.1,6207.47,"model: ORDC",2014-01-06 01:00:00
"362",2014-01-06,2,"PPL",25.98,6051.1,"model: ORDC",2014-01-06 02:00:00
"363",2014-01-06,3,"PPL",25.88,6013.2,"model: ORDC",2014-01-06 03:00:00
"364",2014-01-06,4,"PPL",25.95,6010.44,"model: ORDC",2014-01-06 04:00:00
"365",2014-01-06,5,"PPL",26.09,6153.18,"model: ORDC",2014-01-06 05:00:00
"366",2014-01-06,6,"PPL",26.83,6465.3,"model: ORDC",2014-01-06 06:00:00
"367",2014-01-06,7,"PPL",28.29,7289.67,"model: ORDC",2014-01-06 07:00:00
"368",2014-01-06,8,"PPL",34.18,7684.04,"model: ORDC",2014-01-06 08:00:00
"369",2014-01-06,9,"PPL",36.85,7776.8,"model: ORDC",2014-01-06 09:00:00
"370",2014-01-06,10,"PPL",37.86,7824.13,"model: ORDC",2014-01-06 10:00:00
"371",2014-01-06,11,"PPL",40.56,7868.52,"model: ORDC",2014-01-06 11:00:00
"372",2014-01-06,12,"PPL",41.52,7911.92,"model: ORDC",2014-01-06 12:00:00
"373",2014-01-06,13,"PPL",42.03,7888.8,"model: ORDC",2014-01-06 13:00:00
"374",2014-01-06,14,"PPL",43.22,7870.49,"model: ORDC",2014-01-06 14:00:00
"375",2014-01-06,15,"PPL",41.56,7821.24,"model: ORDC",2014-01-06 15:00:00
"376",2014-01-06,16,"PPL",43.52,7942.11,"model: ORDC",2014-01-06 16:00:00
"377",2014-01-06,17,"PPL",45.82,8238.25,"model: ORDC",2014-01-06 17:00:00
"378",2014-01-06,18,"PPL",58.76,8887.4,"model: ORDC",2014-01-06 18:00:00
"379",2014-01-06,19,"PPL",63.76,9135.07,"model: ORDC",2014-01-06 19:00:00
"380",2014-01-06,20,"PPL",64.6,9346.84,"model: ORDC",2014-01-06 20:00:00
"381",2014-01-06,21,"PPL",67.9,9497.56,"model: ORDC",2014-01-06 21:00:00
"382",2014-01-06,22,"PPL",64.3,9248.83,"model: ORDC",2014-01-06 22:00:00
"383",2014-01-06,23,"PPL",57.78,9110.3,"model: ORDC",2014-01-06 23:00:00
"384",2014-01-06,24,"PPL",53.51,8879.77,"model: ORDC",2014-01-07 00:00:00
"385",2014-01-06,25,"PPL",56.64,8666.65,"model: ORDC",NA
"386",2014-01-06,26,"PPL",52.23,8709.08,"model: ORDC",NA
"387",2014-01-06,27,"PPL",53.77,8801.36,"model: ORDC",NA
"388",2014-01-06,28,"PPL",57.94,8897.22,"model: ORDC",NA
"389",2014-01-06,29,"PPL",60.53,9150.16,"model: ORDC",NA
"390",2014-01-06,30,"PPL",69.88,9600.31,"model: ORDC",NA
"391",2014-01-06,1,"VA_DOM",26.1,9215,"model: ORDC",2014-01-06 01:00:00
"392",2014-01-06,2,"VA_DOM",25.98,8863,"model: ORDC",2014-01-06 02:00:00
"393",2014-01-06,3,"VA_DOM",25.88,8654,"model: ORDC",2014-01-06 03:00:00
"394",2014-01-06,4,"VA_DOM",25.95,8639,"model: ORDC",2014-01-06 04:00:00
"395",2014-01-06,5,"VA_DOM",26.09,8926,"model: ORDC",2014-01-06 05:00:00
"396",2014-01-06,6,"VA_DOM",26.83,9671,"model: ORDC",2014-01-06 06:00:00
"397",2014-01-06,7,"VA_DOM",28.29,10803,"model: ORDC",2014-01-06 07:00:00
"398",2014-01-06,8,"VA_DOM",33.3,11375,"model: ORDC",2014-01-06 08:00:00
"399",2014-01-06,9,"VA_DOM",36.1,11304,"model: ORDC",2014-01-06 09:00:00
"400",2014-01-06,10,"VA_DOM",37.13,11409,"model: ORDC",2014-01-06 10:00:00
"401",2014-01-06,11,"VA_DOM",38.7,11593,"model: ORDC",2014-01-06 11:00:00
"402",2014-01-06,12,"VA_DOM",39.52,11703,"model: ORDC",2014-01-06 12:00:00
"403",2014-01-06,13,"VA_DOM",40.03,11665,"model: ORDC",2014-01-06 13:00:00
"404",2014-01-06,14,"VA_DOM",41.22,11667,"model: ORDC",2014-01-06 14:00:00
"405",2014-01-06,15,"VA_DOM",39.75,11669,"model: ORDC",2014-01-06 15:00:00
"406",2014-01-06,16,"VA_DOM",41.52,11820,"model: ORDC",2014-01-06 16:00:00
"407",2014-01-06,17,"VA_DOM",43.82,12465,"model: ORDC",2014-01-06 17:00:00
"408",2014-01-06,18,"VA_DOM",56.76,13950,"model: ORDC",2014-01-06 18:00:00
"409",2014-01-06,19,"VA_DOM",61.76,14718,"model: ORDC",2014-01-06 19:00:00
"410",2014-01-06,20,"VA_DOM",62.6,15204,"model: ORDC",2014-01-06 20:00:00
"411",2014-01-06,21,"VA_DOM",65.9,15464,"model: ORDC",2014-01-06 21:00:00
"412",2014-01-06,22,"VA_DOM",64.3,15638,"model: ORDC",2014-01-06 22:00:00
"413",2014-01-06,23,"VA_DOM",57.78,15619,"model: ORDC",2014-01-06 23:00:00
"414",2014-01-06,24,"VA_DOM",51.51,15420,"model: ORDC",2014-01-07 00:00:00
"415",2014-01-06,25,"VA_DOM",54.64,15548,"model: ORDC",NA
"416",2014-01-06,26,"VA_DOM",52.23,15848,"model: ORDC",NA
"417",2014-01-06,27,"VA_DOM",53.77,16231,"model: ORDC",NA
"418",2014-01-06,28,"VA_DOM",57.94,16654,"model: ORDC",NA
"419",2014-01-06,29,"VA_DOM",60.53,17285,"model: ORDC",NA
"420",2014-01-06,30,"VA_DOM",69.88,18209,"model: ORDC",NA
"421",2014-01-06,1,"WEST",24.1,50171.85,"model: ORDC",2014-01-06 01:00:00
"422",2014-01-06,2,"WEST",23.98,49603.02,"model: ORDC",2014-01-06 02:00:00
"423",2014-01-06,3,"WEST",23.88,49586.76,"model: ORDC",2014-01-06 03:00:00
"424",2014-01-06,4,"WEST",23.95,50414.6,"model: ORDC",2014-01-06 04:00:00
"425",2014-01-06,5,"WEST",24.09,51683.13,"model: ORDC",2014-01-06 05:00:00
"426",2014-01-06,6,"WEST",24.83,54557.97,"model: ORDC",2014-01-06 06:00:00
"427",2014-01-06,7,"WEST",26.29,58700.62,"model: ORDC",2014-01-06 07:00:00
"428",2014-01-06,8,"WEST",31.3,62609.96,"model: ORDC",2014-01-06 08:00:00
"429",2014-01-06,9,"WEST",34.1,64111.76,"model: ORDC",2014-01-06 09:00:00
"430",2014-01-06,10,"WEST",35.13,65323.52,"model: ORDC",2014-01-06 10:00:00
"431",2014-01-06,11,"WEST",36.7,66516.3,"model: ORDC",2014-01-06 11:00:00
"432",2014-01-06,12,"WEST",37.52,67146.7,"model: ORDC",2014-01-06 12:00:00
"433",2014-01-06,13,"WEST",38.03,67760.78,"model: ORDC",2014-01-06 13:00:00
"434",2014-01-06,14,"WEST",39.22,67873.17,"model: ORDC",2014-01-06 14:00:00
"435",2014-01-06,15,"WEST",37.75,67880.86,"model: ORDC",2014-01-06 15:00:00
"436",2014-01-06,16,"WEST",39.52,68211.38,"model: ORDC",2014-01-06 16:00:00
"437",2014-01-06,17,"WEST",41.82,69770.6,"model: ORDC",2014-01-06 17:00:00
"438",2014-01-06,18,"WEST",54.76,73750.82,"model: ORDC",2014-01-06 18:00:00
"439",2014-01-06,19,"WEST",59.76,76704.06,"model: ORDC",2014-01-06 19:00:00
"440",2014-01-06,20,"WEST",60.6,76428.76,"model: ORDC",2014-01-06 20:00:00
"441",2014-01-06,21,"WEST",63.9,75685.59,"model: ORDC",2014-01-06 21:00:00
"442",2014-01-06,22,"WEST",60.3,74248.07,"model: ORDC",2014-01-06 22:00:00
"443",2014-01-06,23,"WEST",53.78,72257.46,"model: ORDC",2014-01-06 23:00:00
"444",2014-01-06,24,"WEST",49.51,69769.23,"model: ORDC",2014-01-07 00:00:00
"445",2014-01-06,25,"WEST",52.64,68387.09,"model: ORDC",NA
"446",2014-01-06,26,"WEST",48.23,67387.8,"model: ORDC",NA
"447",2014-01-06,27,"WEST",49.77,66792.05,"model: ORDC",NA
"448",2014-01-06,28,"WEST",53.94,66742.4,"model: ORDC",NA
"449",2014-01-06,29,"WEST",56.53,67258.46,"model: ORDC",NA
"450",2014-01-06,30,"WEST",65.88,68655.76,"model: ORDC",NA
"451",2014-01-07,1,"BGE",182.76,10021.94,"model: ORDC",2014-01-07 01:00:00
"452",2014-01-07,2,"BGE",183.65,10102.45,"model: ORDC",2014-01-07 02:00:00
"453",2014-01-07,3,"BGE",193.96,10191.1,"model: ORDC",2014-01-07 03:00:00
"454",2014-01-07,4,"BGE",221.03,10376.35,"model: ORDC",2014-01-07 04:00:00
"455",2014-01-07,5,"BGE",187.69,10672.92,"model: ORDC",2014-01-07 05:00:00
"456",2014-01-07,6,"BGE",209.12,11325.45,"model: ORDC",2014-01-07 06:00:00
"457",2014-01-07,7,"BGE",346.63,12039.61,"model: ORDC",2014-01-07 07:00:00
"458",2014-01-07,8,"BGE",318.12,12370.2,"model: ORDC",2014-01-07 08:00:00
"459",2014-01-07,9,"BGE",348.78,12137.92,"model: ORDC",2014-01-07 09:00:00
"460",2014-01-07,10,"BGE",308.39,11845.77,"model: ORDC",2014-01-07 10:00:00
"461",2014-01-07,11,"BGE",256.51,11529.8,"model: ORDC",2014-01-07 11:00:00
"462",2014-01-07,12,"BGE",270.31,11427.32,"model: ORDC",2014-01-07 12:00:00
"463",2014-01-07,13,"BGE",355.05,11165.39,"model: ORDC",2014-01-07 13:00:00
"464",2014-01-07,14,"BGE",259.24,10891.69,"model: ORDC",2014-01-07 14:00:00
"465",2014-01-07,15,"BGE",315.84,10715.82,"model: ORDC",2014-01-07 15:00:00
"466",2014-01-07,16,"BGE",82.14,10678.42,"model: ORDC",2014-01-07 16:00:00
"467",2014-01-07,17,"BGE",209.12,11071.82,"model: ORDC",2014-01-07 17:00:00
"468",2014-01-07,18,"BGE",303.91,11803.71,"model: ORDC",2014-01-07 18:00:00
"469",2014-01-07,19,"BGE",321.22,11989.2,"model: ORDC",2014-01-07 19:00:00
"470",2014-01-07,20,"BGE",314.1,11957.41,"model: ORDC",2014-01-07 20:00:00
"471",2014-01-07,21,"BGE",259.33,11750.73,"model: ORDC",2014-01-07 21:00:00
"472",2014-01-07,22,"BGE",234.34,11347.26,"model: ORDC",2014-01-07 22:00:00
"473",2014-01-07,23,"BGE",189.98,10739.85,"model: ORDC",2014-01-07 23:00:00
"474",2014-01-07,24,"BGE",159.12,10245.22,"model: ORDC",2014-01-08 00:00:00
"475",2014-01-07,25,"BGE",145.81,9937.94,"model: ORDC",NA
"476",2014-01-07,26,"BGE",40.48,9859,"model: ORDC",NA
"477",2014-01-07,27,"BGE",46.83,9848.37,"model: ORDC",NA
"478",2014-01-07,28,"BGE",31.56,9903.08,"model: ORDC",NA
"479",2014-01-07,29,"BGE",48.27,10212.53,"model: ORDC",NA
"480",2014-01-07,30,"BGE",51.43,10803.42,"model: ORDC",NA
"481",2014-01-07,1,"EAST",459.22,17327.5,"model: ORDC",2014-01-07 01:00:00
"482",2014-01-07,2,"EAST",244.2,17142.6,"model: ORDC",2014-01-07 02:00:00
"483",2014-01-07,3,"EAST",293.81,17259.74,"model: ORDC",2014-01-07 03:00:00
"484",2014-01-07,4,"EAST",316.38,17458.99,"model: ORDC",2014-01-07 04:00:00
"485",2014-01-07,5,"EAST",280.15,17981.33,"model: ORDC",2014-01-07 05:00:00
"486",2014-01-07,6,"EAST",249.11,19120.58,"model: ORDC",2014-01-07 06:00:00
"487",2014-01-07,7,"EAST",429.06,20836.09,"model: ORDC",2014-01-07 07:00:00
"488",2014-01-07,8,"EAST",565.79,21849.01,"model: ORDC",2014-01-07 08:00:00
"489",2014-01-07,9,"EAST",555.09,21767.6,"model: ORDC",2014-01-07 09:00:00
"490",2014-01-07,10,"EAST",555.09,21769.43,"model: ORDC",2014-01-07 10:00:00
"491",2014-01-07,11,"EAST",340.09,21494.93,"model: ORDC",2014-01-07 11:00:00
"492",2014-01-07,12,"EAST",340.09,21332.66,"model: ORDC",2014-01-07 12:00:00
"493",2014-01-07,13,"EAST",431.2,21105.53,"model: ORDC",2014-01-07 13:00:00
"494",2014-01-07,14,"EAST",340.09,20993.06,"model: ORDC",2014-01-07 14:00:00
"495",2014-01-07,15,"EAST",533.79,20947.58,"model: ORDC",2014-01-07 15:00:00
"496",2014-01-07,16,"EAST",347.06,21194.52,"model: ORDC",2014-01-07 16:00:00
"497",2014-01-07,17,"EAST",494.91,22188.19,"model: ORDC",2014-01-07 17:00:00
"498",2014-01-07,18,"EAST",625.03,23871.08,"model: ORDC",2014-01-07 18:00:00
"499",2014-01-07,19,"EAST",658.07,24046.97,"model: ORDC",2014-01-07 19:00:00
"500",2014-01-07,20,"EAST",629.05,23826.72,"model: ORDC",2014-01-07 20:00:00
"501",2014-01-07,21,"EAST",570.86,23314.46,"model: ORDC",2014-01-07 21:00:00
"502",2014-01-07,22,"EAST",533.44,22317.98,"model: ORDC",2014-01-07 22:00:00
"503",2014-01-07,23,"EAST",487,20921.5,"model: ORDC",2014-01-07 23:00:00
"504",2014-01-07,24,"EAST",501,19674.97,"model: ORDC",2014-01-08 00:00:00
"505",2014-01-07,25,"EAST",964.81,18809.84,"model: ORDC",NA
"506",2014-01-07,26,"EAST",498.1,18333.29,"model: ORDC",NA
"507",2014-01-07,27,"EAST",427.58,18149.14,"model: ORDC",NA
"508",2014-01-07,28,"EAST",412.26,18111.39,"model: ORDC",NA
"509",2014-01-07,29,"EAST",505.88,18442.96,"model: ORDC",NA
"510",2014-01-07,30,"EAST",576,19346.18,"model: ORDC",NA
"511",2014-01-07,1,"PPL",184.76,8666.65,"model: ORDC",2014-01-07 01:00:00
"512",2014-01-07,2,"PPL",185.65,8709.08,"model: ORDC",2014-01-07 02:00:00
"513",2014-01-07,3,"PPL",195.96,8801.36,"model: ORDC",2014-01-07 03:00:00
"514",2014-01-07,4,"PPL",223.03,8897.22,"model: ORDC",2014-01-07 04:00:00
"515",2014-01-07,5,"PPL",189.69,9150.16,"model: ORDC",2014-01-07 05:00:00
"516",2014-01-07,6,"PPL",211.12,9600.31,"model: ORDC",2014-01-07 06:00:00
"517",2014-01-07,7,"PPL",348.63,10190.7,"model: ORDC",2014-01-07 07:00:00
"518",2014-01-07,8,"PPL",320.12,10542.61,"model: ORDC",2014-01-07 08:00:00
"519",2014-01-07,9,"PPL",350.78,10589,"model: ORDC",2014-01-07 09:00:00
"520",2014-01-07,10,"PPL",310.39,10486.62,"model: ORDC",2014-01-07 10:00:00
"521",2014-01-07,11,"PPL",258.51,10517.45,"model: ORDC",2014-01-07 11:00:00
"522",2014-01-07,12,"PPL",272.31,10444.29,"model: ORDC",2014-01-07 12:00:00
"523",2014-01-07,13,"PPL",357.05,10377.21,"model: ORDC",2014-01-07 13:00:00
"524",2014-01-07,14,"PPL",261.24,10221.84,"model: ORDC",2014-01-07 14:00:00
"525",2014-01-07,15,"PPL",317.84,10085.81,"model: ORDC",2014-01-07 15:00:00
"526",2014-01-07,16,"PPL",84.14,10012.4,"model: ORDC",2014-01-07 16:00:00
"527",2014-01-07,17,"PPL",211.12,10276.99,"model: ORDC",2014-01-07 17:00:00
"528",2014-01-07,18,"PPL",305.91,10832.92,"model: ORDC",2014-01-07 18:00:00
"529",2014-01-07,19,"PPL",323.22,10832.05,"model: ORDC",2014-01-07 19:00:00
"530",2014-01-07,20,"PPL",316.1,10757.17,"model: ORDC",2014-01-07 20:00:00
"531",2014-01-07,21,"PPL",261.33,10592.33,"model: ORDC",2014-01-07 21:00:00
"532",2014-01-07,22,"PPL",236.34,10204.31,"model: ORDC",2014-01-07 22:00:00
"533",2014-01-07,23,"PPL",191.98,9654.63,"model: ORDC",2014-01-07 23:00:00
"534",2014-01-07,24,"PPL",161.12,9221.05,"model: ORDC",2014-01-08 00:00:00
"535",2014-01-07,25,"PPL",147.81,8908.48,"model: ORDC",NA
"536",2014-01-07,26,"PPL",42.48,8791.81,"model: ORDC",NA
"537",2014-01-07,27,"PPL",48.83,8728.96,"model: ORDC",NA
"538",2014-01-07,28,"PPL",33.56,8777.12,"model: ORDC",NA
"539",2014-01-07,29,"PPL",50.27,8950.98,"model: ORDC",NA
"540",2014-01-07,30,"PPL",53.43,9375.63,"model: ORDC",NA
"541",2014-01-07,1,"VA_DOM",184.76,15548,"model: ORDC",2014-01-07 01:00:00
"542",2014-01-07,2,"VA_DOM",185.65,15848,"model: ORDC",2014-01-07 02:00:00
"543",2014-01-07,3,"VA_DOM",195.96,16231,"model: ORDC",2014-01-07 03:00:00
"544",2014-01-07,4,"VA_DOM",223.03,16654,"model: ORDC",2014-01-07 04:00:00
"545",2014-01-07,5,"VA_DOM",189.69,17285,"model: ORDC",2014-01-07 05:00:00
"546",2014-01-07,6,"VA_DOM",211.12,18209,"model: ORDC",2014-01-07 06:00:00
"547",2014-01-07,7,"VA_DOM",348.63,19234,"model: ORDC",2014-01-07 07:00:00
"548",2014-01-07,8,"VA_DOM",320.12,19730,"model: ORDC",2014-01-07 08:00:00
"549",2014-01-07,9,"VA_DOM",350.78,19377,"model: ORDC",2014-01-07 09:00:00
"550",2014-01-07,10,"VA_DOM",310.39,18701,"model: ORDC",2014-01-07 10:00:00
"551",2014-01-07,11,"VA_DOM",258.51,18197,"model: ORDC",2014-01-07 11:00:00
"552",2014-01-07,12,"VA_DOM",272.31,17584,"model: ORDC",2014-01-07 12:00:00
"553",2014-01-07,13,"VA_DOM",357.05,17121,"model: ORDC",2014-01-07 13:00:00
"554",2014-01-07,14,"VA_DOM",261.24,16593,"model: ORDC",2014-01-07 14:00:00
"555",2014-01-07,15,"VA_DOM",317.84,16141,"model: ORDC",2014-01-07 15:00:00
"556",2014-01-07,16,"VA_DOM",84.14,16013,"model: ORDC",2014-01-07 16:00:00
"557",2014-01-07,17,"VA_DOM",211.12,16513,"model: ORDC",2014-01-07 17:00:00
"558",2014-01-07,18,"VA_DOM",305.91,17800,"model: ORDC",2014-01-07 18:00:00
"559",2014-01-07,19,"VA_DOM",323.22,18354,"model: ORDC",2014-01-07 19:00:00
"560",2014-01-07,20,"VA_DOM",316.1,18496,"model: ORDC",2014-01-07 20:00:00
"561",2014-01-07,21,"VA_DOM",261.33,18400,"model: ORDC",2014-01-07 21:00:00
"562",2014-01-07,22,"VA_DOM",236.34,17981,"model: ORDC",2014-01-07 22:00:00
"563",2014-01-07,23,"VA_DOM",191.98,17196,"model: ORDC",2014-01-07 23:00:00
"564",2014-01-07,24,"VA_DOM",161.12,16586,"model: ORDC",2014-01-08 00:00:00
"565",2014-01-07,25,"VA_DOM",147.81,16290,"model: ORDC",NA
"566",2014-01-07,26,"VA_DOM",42.48,16251,"model: ORDC",NA
"567",2014-01-07,27,"VA_DOM",48.83,16310,"model: ORDC",NA
"568",2014-01-07,28,"VA_DOM",33.56,16487,"model: ORDC",NA
"569",2014-01-07,29,"VA_DOM",50.27,16924,"model: ORDC",NA
"570",2014-01-07,30,"VA_DOM",53.43,17679,"model: ORDC",NA
"571",2014-01-07,1,"WEST",180.76,68387.09,"model: ORDC",2014-01-07 01:00:00
"572",2014-01-07,2,"WEST",181.65,67387.8,"model: ORDC",2014-01-07 02:00:00
"573",2014-01-07,3,"WEST",191.96,66792.05,"model: ORDC",2014-01-07 03:00:00
"574",2014-01-07,4,"WEST",219.03,66742.4,"model: ORDC",2014-01-07 04:00:00
"575",2014-01-07,5,"WEST",185.69,67258.46,"model: ORDC",2014-01-07 05:00:00
"576",2014-01-07,6,"WEST",207.12,68655.76,"model: ORDC",2014-01-07 06:00:00
"577",2014-01-07,7,"WEST",344.63,71305.8,"model: ORDC",2014-01-07 07:00:00
"578",2014-01-07,8,"WEST",316.12,73506.05,"model: ORDC",2014-01-07 08:00:00
"579",2014-01-07,9,"WEST",346.78,73674.46,"model: ORDC",2014-01-07 09:00:00
"580",2014-01-07,10,"WEST",306.39,73784.07,"model: ORDC",2014-01-07 10:00:00
"581",2014-01-07,11,"WEST",254.51,73904.85,"model: ORDC",2014-01-07 11:00:00
"582",2014-01-07,12,"WEST",268.31,73593.91,"model: ORDC",2014-01-07 12:00:00
"583",2014-01-07,13,"WEST",353.05,72842.65,"model: ORDC",2014-01-07 13:00:00
"584",2014-01-07,14,"WEST",257.24,71895.38,"model: ORDC",2014-01-07 14:00:00
"585",2014-01-07,15,"WEST",313.84,70933.74,"model: ORDC",2014-01-07 15:00:00
"586",2014-01-07,16,"WEST",80.14,70180.88,"model: ORDC",2014-01-07 16:00:00
"587",2014-01-07,17,"WEST",207.12,70390.37,"model: ORDC",2014-01-07 17:00:00
"588",2014-01-07,18,"WEST",301.91,73296.69,"model: ORDC",2014-01-07 18:00:00
"589",2014-01-07,19,"WEST",319.22,75288.02,"model: ORDC",2014-01-07 19:00:00
"590",2014-01-07,20,"WEST",312.1,75091.23,"model: ORDC",2014-01-07 20:00:00
"591",2014-01-07,21,"WEST",257.33,73965.72,"model: ORDC",2014-01-07 21:00:00
"592",2014-01-07,22,"WEST",232.34,71960.32,"model: ORDC",2014-01-07 22:00:00
"593",2014-01-07,23,"WEST",187.98,68846.6,"model: ORDC",2014-01-07 23:00:00
"594",2014-01-07,24,"WEST",157.12,65801.85,"model: ORDC",2014-01-08 00:00:00
"595",2014-01-07,25,"WEST",143.81,63766.91,"model: ORDC",NA
"596",2014-01-07,26,"WEST",38.48,62653.54,"model: ORDC",NA
"597",2014-01-07,27,"WEST",44.83,62200.38,"model: ORDC",NA
"598",2014-01-07,28,"WEST",29.56,61880.22,"model: ORDC",NA
"599",2014-01-07,29,"WEST",46.27,62551.16,"model: ORDC",NA
"600",2014-01-07,30,"WEST",49.43,64339.32,"model: ORDC",NA
"601",2014-01-08,1,"BGE",44.77,9937.94,"model: ORDC",2014-01-08 01:00:00
"602",2014-01-08,2,"BGE",38.25,9859,"model: ORDC",2014-01-08 02:00:00
"603",2014-01-08,3,"BGE",47.07,9848.37,"model: ORDC",2014-01-08 03:00:00
"604",2014-01-08,4,"BGE",30.2,9903.08,"model: ORDC",2014-01-08 04:00:00
"605",2014-01-08,5,"BGE",48.27,10212.53,"model: ORDC",2014-01-08 05:00:00
"606",2014-01-08,6,"BGE",172.11,10803.42,"model: ORDC",2014-01-08 06:00:00
"607",2014-01-08,7,"BGE",107.31,11555.97,"model: ORDC",2014-01-08 07:00:00
"608",2014-01-08,8,"BGE",73.2,11750.41,"model: ORDC",2014-01-08 08:00:00
"609",2014-01-08,9,"BGE",260.67,11288.25,"model: ORDC",2014-01-08 09:00:00
"610",2014-01-08,10,"BGE",108.91,10711.11,"model: ORDC",2014-01-08 10:00:00
"611",2014-01-08,11,"BGE",106.55,10141.37,"model: ORDC",2014-01-08 11:00:00
"612",2014-01-08,12,"BGE",158.41,9776.56,"model: ORDC",2014-01-08 12:00:00
"613",2014-01-08,13,"BGE",48.95,9588.98,"model: ORDC",2014-01-08 13:00:00
"614",2014-01-08,14,"BGE",47.58,9435.01,"model: ORDC",2014-01-08 14:00:00
"615",2014-01-08,15,"BGE",30.88,9293.57,"model: ORDC",2014-01-08 15:00:00
"616",2014-01-08,16,"BGE",29.6,9348.19,"model: ORDC",2014-01-08 16:00:00
"617",2014-01-08,17,"BGE",41.36,9757.72,"model: ORDC",2014-01-08 17:00:00
